id,dataset,category,code,question,answer,prediction,accuracy,completeness,clarity,relevance
q2655,codeqa,For what purpose,def add items fs items set db items create or resurrect db item parent items []new items []db items set set db items items to delete db items set - fs items set items to create fs items set - db items set for name in items to delete db items[name] makeobsolete for name in db items set - items to delete items append db items[name] for name in items to create item create or resurrect db item name items append item new items append item try item save except Exception logging exception ' Errorwhileadding%s' item return items new items,For what purpose does the code add the database items ?,to correspond to the filesystem,resurrect,1,1,3,1
q2659,codeqa,How,def clean nans scores scores as float array scores copy True scores[np isnan scores ] np finfo scores dtype minreturn scores,How ca nans be nt compared ?,properly,They cannot be compared.,1,1,3,1
q2663,codeqa,When,def datetime To Log String ms Since Epoch None if ms Since Epoch None ms Since Epoch time time year month day hh mm ss wd y z time gmtime ms Since Epoch s '[% 02 d/% 3 s/% 4 d %02 d %02 d %02 d+ 0000 ]' % day monthname[month] year hh mm ss return s,When do seconds convert to log datetime string ?,since epoch,ms Since Epoch,1,1,3,1
q2664,codeqa,For what purpose,def send mail to admins sender subject body make sync call apiproxy stub map Make Sync Call **kw kw['sender'] senderkw['subject'] subjectkw['body'] bodymessage Admin Email Message **kw message send make sync call,For what purpose does mail send to admins ?,on behalf of application,Admin Email Message,1,1,3,1
q2666,codeqa,When,@ffi callback 'int void*handle intrevents ' def python callback handle revents try the watcher ffi from handle handle args the watcher argsif args is None args NOARG Sif len args > 0 and args[ 0 ] GEVENT CORE EVENTS args revents + args[ 1 ] the watcher callback *args except the watcher exc info sys exc info the watcher loop keepaliveset add the watcher return -1 else if the watcher in the watcher loop keepaliveset return 0return 1,When does an exception occur ?,during the callback,Exception,1,1,3,1
q1823,codeqa,How,def libdoc cli arguments Lib Doc execute cli arguments,How does libdoc execute ?,similarly as from the command line,execute,3,1,1,1
q2074,codeqa,Where,def get output dir imdb net None outdir osp abspath osp join C ROOT DIR 'output' C EXP DIR imdb name if net is not None outdir osp join outdir net name if not os path exists outdir os makedirs outdir return outdir,Where are experimental artifacts placed ?,the directory,output,3,1,1,1
q2186,codeqa,When,def recent schemes app dir data dir recent filename os path join app dir 'recent pck' recent []if os path isdir app dir and os path isfile recent filename with open recent filename 'rb' as f recent pickle load f recent [ title path for title path in recent if os path exists path ]return recent,When did schemes access ?,recently,recent,3,1,1,1
q2075,codeqa,For what purpose,def site config dir appname None appauthor None version None multipath False if system in ['win 32 ' 'darwin'] path site data dir appname appauthor if appname and version path os path join path version else path os getenv 'XDG CONFIG DIRS' '/etc/xdg' pathlist [os path expanduser x rstrip os sep for x in path split os pathsep ]if appname if version appname os path join appname version pathlist [os sep join [x appname] for x in pathlist]if multipath path os pathsep join pathlist else path pathlist[ 0 ]return path,For what purpose do full path return to the user - shared data ?,for this application,shared data,3,1,3,3
q294,codeqa,How,def generate jwt now int time time header json json dumps {'typ' 'JWT' 'alg' 'RS 256 '} payload json json dumps {'iat' now 'exp' now + 3600 'iss' DEFAULT SERVICE ACCOUNT 'sub' DEFAULT SERVICE ACCOUNT 'aud' 'echo endpoints sample google com' 'email' DEFAULT SERVICE ACCOUNT} header And Payload '{} {}' format base 64 urlsafe b64 encode header json base 64 urlsafe b64 encode payload json key name signature app identity sign blob header And Payload signed jwt '{} {}' format header And Payload base 64 urlsafe b64 encode signature return signed jwt,How does the code generate a signed json web token ?,using the google app engine default service account,It generates a signed JSON Web Token (JWT).,2,1,3,2
q433,codeqa,How,def start name call None return query 'grid' 'server/power' args {'name' name 'power' 'start'},How does the code start a machine ?,by name,It starts a machine.,2,1,3,2
q1189,codeqa,How,@require contextdef ec 2 volume create context volume uuid id None ec 2 volume ref models Volume Id Mapping ec 2 volume ref update {'uuid' volume uuid} if id is not None ec 2 volume ref update {'id' id} ec 2 volume ref save return ec 2 volume ref,How do ec2 compatible volume create ?,by provided uuid,It creates a new volume.,2,1,3,2
q1466,codeqa,When,def test sample wt fit ratio 'auto'bc Balance Cascade ratio ratio random state RND SEED assert raises Runtime Error bc sample X Y,When is an error raised ?,when sample is called before fitting,Runtime Error,2,1,3,2
q729,codeqa,When,def epoch t if not hasattr t 'tzinfo' returnreturn int time mktime append tz t timetuple,When did date / time convert to seconds ?,since epoch,seconds,3,1,2,2
q938,codeqa,When,def xml str s encoded str smart str s encoding 'utf 8 ' errors 'xmlcharrefreplace' encoded str re sub INVALID XML '?' encoded str return encoded str,When do errors encode ?,while generating objects utf8 byte - string representations,xmlcharrefreplace,3,1,2,2
q1509,codeqa,For what purpose,def survey get All Questions For Series series id table current s3 db survey seriesrow current db table id series id select table template id limitby 0 1 first template id row template idquestions survey get All Questions For Template template id return questions,For what purpose are the questions returned in ?,to order of their position in the template,template,3,1,2,3
q1987,codeqa,How,def make password password salt None hasher u'default' if not password return UNUSABLE PASSWOR Dhasher get hasher hasher if not salt salt hasher salt return hasher encode password salt,How does the code turn a plain - text password into a hash for database storage ?,same as encode,hasher,3,1,2,3
q61,codeqa,When,"def vm disk snapshot revert name kwargs None call None if call 'action' raise Salt Cloud System Exit ' Thevm disk snapshot revertactionmustbecalledwith-aor--action ' if kwargs is None kwargs {}disk id kwargs get 'disk id' None snapshot id kwargs get 'snapshot id' None if disk id is None or snapshot id is None raise Salt Cloud System Exit "" Thevm disk snapshot revertfunctionrequiresa'disk id'anda'snapshot id'tobeprovided "" server user password get xml rpc auth ' ' join [user password] vm id int get vm id kwargs {'name' name} response server one vm disksnapshotrevert auth vm id int disk id int snapshot id data {'action' 'vm disksnapshotrevert' 'deleted' response[ 0 ] 'snapshot id' response[ 1 ] 'error code' response[ 2 ]}return data",When did snapshot take ?,previously,The code does not specify when the snapshot was taken.,2,2,3,2
q179,codeqa,How,def sub environment env os environ copy env['LANG'] 'C'return env,How do subcommands execute ?,in,They inherit the environment from the parent process.,2,2,3,2
q421,codeqa,When,"def smart urlquote url scheme netloc path query fragment urlsplit url try netloc netloc encode u'idna' decode u'ascii' except Unicode Error passelse url urlunsplit scheme netloc path query fragment if u'%' not in url or unquoted percents re search url url quote force bytes url safe "" *' @& +$ /?#[]~"" return force text url",When is it nt quoted ?,already,When the URL contains unquoted percent signs.,2,2,3,2
q472,codeqa,When,def fix sys path current path def add path first path sys path [path] + [p for p in sys path if not p path and not p path + '/' ] path os path dirname os path abspath current path if not os path isfile os path join path 'web 2 py py' i 0while i < 10 i + 1if os path exists os path join path 'web 2 py py' breakpath os path abspath os path join path ' ' paths [path os path abspath os path join path 'site-packages' os path abspath os path join path 'gluon' ''][add path first path for path in paths],When do the correct sys have ?,always,When the 'web 2 py py' directory exists.,2,2,3,2
q529,codeqa,How,@testing requires testing data@requires mnedef test other volume source spaces tempdir Temp Dir temp name op join tempdir 'temp-src fif' run subprocess ['mne volume source space' '--grid' '7 0' '--src' temp name '--mri' fname mri] src read source spaces temp name src new setup volume source space None pos 7 0 mri fname mri subjects dir subjects dir compare source spaces src src new mode 'approx' assert true 'volume shape' in repr src del srcdel src newassert raises Value Error setup volume source space 'sample' temp name pos 7 0 sphere [1 0 1 0] mri fname mri subjects dir subjects dir run subprocess ['mne volume source space' '--grid' '7 0' '--src' temp name] assert raises Value Error read source spaces temp name,How do other volume source spaces set ?,test,They set the grid size to 7 and source position to 0.,2,2,3,2
q556,codeqa,When,def immediately before node try pos node treeposition tree node root except Attribute Error return []idx len pos - 1 while 0 < idx and pos[idx] 0 idx - 1if idx < 0 return []pos list pos[ idx + 1 ] pos[ -1 ] - 1before tree[pos]return [before] + rightmost descendants before,When do all nodes be before the given node ?,immediately,"When all nodes are before the given node, the node is the root node.",2,2,3,2
q1288,codeqa,When,def No Blank Lines Before Current Token text cur token prev token cur token lineno cur token linenoif cur token is comment cur token lineno - cur token value count u'\n' num newlines text count u'\n' if not prev token is comment else 0 return prev token lineno + num newlines cur token lineno - 1,When do no blank lines be ?,before the current token,When no blank lines are before a comment.,2,2,3,2
q1542,codeqa,When,def restart service service name minimum running time None if minimum running time ret code Falseservices salt ['cmd run'] ['/usr/bin/openstack-service' 'list' service name] split '\n' for service in services service info salt ['service show'] service boot time float salt utils fopen '/proc/uptime' read split '' [0 ] expr time int service info get ' Exec Main Start Timestamp Monotonic' 0 / 1000000 < boot time - minimum running time expr active service info get ' Active State' 'active' if expr time or not expr active ret salt ['service restart'] service if ret ret code Truereturn ret codeelse os cmd ['/usr/bin/openstack-service' 'restart' service name]return salt ['cmd retcode'] os cmd 0,When does the code restart openstack service ?,immediately,"When the code restarts openstack service, the service is restarted if the minimum running time is False.",2,2,3,2
